"model","parameter.set.j.","measure","tr.stats.chisq.statistic","tr.stats.chisq.p.value","tr.MAD","tr.stats.mantissa.arc.test.statistic","tr.stats.mantissa.arc.test.p.value","tr.distortion.factor"
"small.world",0.003,"closeness",121587.371434898,0,0.193500713415419,0.970772627273172,0,-83.8726628097861
"small.world",0.003,"closeness",120473.195956056,0,0.192589602304308,0.968036730202809,0,-83.8956484855355
"small.world",0.003,"closeness",120548.504681822,0,0.192656268970975,0.969281506220635,0,-83.8763714695732
"small.world",0.003,"closeness",119286.547907485,0,0.19161182452653,0.967661160719406,0,-83.9026833414895
"small.world",0.003,"closeness",121465.690849037,0,0.19341182452653,0.970473701132826,0,-83.8709828138652
"small.world",0.003,"closeness",120804.335357688,0,0.192856268970975,0.969171213265129,0,-83.8867975275823
"small.world",0.004,"degree",163510.19704911,0,0.197788328345026,0.992946177608594,0,104.630328781499
"small.world",0.004,"degree",165119.693892795,0,0.198788328345026,0.993442998808591,0,104.6072923199
"small.world",0.004,"degree",163368.60179676,0,0.197699439456137,0.992722671322763,0,104.699438166298
"small.world",0.004,"degree",162369.003859557,0,0.197077217233915,0.992381874948002,0,104.653365243099
"small.world",0.004,"degree",161837.138105654,0,0.196743883900582,0.992284621939722,0,104.6072923199
"small.world",0.004,"degree",162506.343988133,0,0.197166106122804,0.9924246326169,0,104.538182935101
"small.world",0.004,"degree",163434.360182408,0,0.197743883900582,0.992781259892258,0,104.5842558583
"small.world",0.004,"degree",163221.046220585,0,0.197610550567249,0.992694673955928,0,104.6072923199
"small.world",0.004,"degree",162549.092226947,0,0.197188328345026,0.992571397089832,0,104.653365243099
"small.world",0.004,"degree",165045.326601545,0,0.198743883900582,0.993365633127141,0,104.561219396701
"small.world",0.004,"degree",160809.422620156,0,0.196099439456137,0.991873757618237,0,104.535879288941
"small.world",0.004,"degree",162798.111683137,0,0.197343883900582,0.992713399611311,0,104.630328781499
"small.world",0.004,"degree",163830.542020143,0,0.197988328345026,0.993007145707089,0,104.630328781499
"small.world",0.004,"degree",164543.918897958,0,0.198432772789471,0.993169129708728,0,104.6072923199
"small.world",0.004,"degree",165013.699709012,0,0.19872166167836,0.993418350754062,0,104.653365243099
"small.world",0.004,"degree",162337.98646983,0,0.197054995011693,0.992589137042082,0,104.653365243099
"small.world",0.004,"degree",161865.684500759,0,0.196766106122804,0.992144399770527,0,104.515146473502
"small.world",0.004,"degree",162938.416916822,0,0.197432772789471,0.992528961181338,0,104.653365243099
"small.world",0.004,"degree",162965.314697538,0,0.197454995011693,0.992461323370198,0,104.515146473502
"small.world",0.004,"degree",160705.642229671,0,0.196032772789471,0.991824798100333,0,104.6072923199
"small.world",0.004,"degree",162441.126441747,0,0.19712166167836,0.992509459576319,0,104.630328781499
"small.world",0.004,"degree",163082.162010389,0,0.19752166167836,0.992823263713789,0,104.6072923199
"small.world",0.004,"degree",162373.75833931,0,0.197077217233915,0.992523483431991,0,104.699438166298
"small.world",0.004,"degree",164076.450211342,0,0.198143883900582,0.992864079999821,0,104.5842558583
"small.world",0.004,"degree",164580.581680469,0,0.198454995011693,0.99322456681747,0,104.6072923199
"small.world",0.004,"degree",161735.561711265,0,0.196677217233915,0.992330782940756,0,104.676401704698
"small.world",0.004,"degree",162621.909841717,0,0.197232772789471,0.99268223814592,0,104.653365243099
"small.world",0.004,"degree",163581.534610902,0,0.197832772789471,0.992969457090638,0,104.630328781499
"small.world",0.004,"degree",162576.449904796,0,0.197210550567249,0.992481414225822,0,104.492110011902
"small.world",0.004,"degree",159620.696913515,0,0.195343883900582,0.991578756653109,0,104.630328781499
"small.world",0.004,"degree",163473.663329251,0,0.197766106122804,0.992890748628748,0,104.630328781499
"small.world",0.004,"degree",161276.050187533,0,0.196388328345026,0.992256804536798,0,104.630328781499
"small.world",0.004,"degree",162679.981975647,0,0.197277217233915,0.992241584814247,0,104.515146473502
"small.world",0.004,"degree",159863.170400234,0,0.195499439456137,0.991666660705083,0,104.561219396701
"small.world",0.004,"degree",164437.760199668,0,0.198366106122804,0.99316124281616,0,104.630328781499
"small.world",0.004,"degree",163541.760655239,0,0.197810550567249,0.992876720627773,0,104.561219396701
"small.world",0.004,"degree",162219.126794669,0,0.196988328345026,0.992294254244703,0,104.469073550303
"small.world",0.004,"degree",162543.282342773,0,0.197188328345026,0.99246329353598,0,104.561219396701
"small.world",0.004,"degree",163335.656225224,0,0.197677217233915,0.992985835400707,0,104.676401704698
"small.world",0.004,"degree",161830.484815848,0,0.196743883900582,0.992055490713028,0,104.561219396701
"small.world",0.004,"degree",163863.208431878,0,0.198010550567249,0.992904171675757,0,104.6072923199
"small.world",0.004,"degree",162261.730768761,0,0.197010550567249,0.992441005801546,0,104.5842558583
"small.world",0.004,"degree",163038.7826413,0,0.197499439456137,0.992555402947136,0,104.538182935101
"small.world",0.004,"degree",164291.865387691,0,0.198277217233915,0.993060608420326,0,104.5842558583
"small.world",0.004,"degree",161906.103724215,0,0.196788328345026,0.992220343290945,0,104.6072923199
"small.world",0.004,"degree",163403.486189783,0,0.19772166167836,0.992833957077497,0,104.676401704698
"small.world",0.004,"degree",164222.955436943,0,0.198232772789471,0.99309139742727,0,104.630328781499
"small.world",0.004,"degree",160533.219433539,0,0.19592166167836,0.99188118142198,0,104.630328781499
"small.world",0.004,"degree",164398.989900192,0,0.198343883900582,0.99303497938314,0,104.6072923199
"small.world",0.004,"degree",162371.375363705,0,0.197077217233915,0.992452677837183,0,104.676401704698
"small.world",0.004,"degree",162933.952297259,0,0.197432772789471,0.992530763423191,0,104.5842558583
"small.world",0.004,"degree",161626.790343588,0,0.196610550567249,0.992302360378626,0,104.6072923199
"small.world",0.004,"degree",159859.051459922,0,0.195499439456137,0.9913726040555,0,104.558915750541
"small.world",0.004,"degree",163473.663329251,0,0.197766106122804,0.992890748628748,0,104.630328781499
"small.world",0.004,"degree",162404.744541898,0,0.197099439456138,0.992454043233308,0,104.630328781499
"small.world",0.004,"degree",164728.758220564,0,0.198543883900582,0.993396049949317,0,104.676401704698
"small.world",0.004,"degree",163329.352163303,0,0.197677217233915,0.992756618241847,0,104.630328781499
"small.world",0.004,"degree",163258.087745361,0,0.197632772789471,0.992733341405936,0,104.630328781499
"small.world",0.004,"degree",162679.799019134,0,0.197277217233915,0.992401741491207,0,104.469073550303
"small.world",0.004,"degree",163076.062873317,0,0.19752166167836,0.992618397760253,0,104.535879288941
"small.world",0.004,"degree",162228.88702548,0,0.196988328345026,0.992422885952766,0,104.653365243099
"small.world",0.004,"degree",161765.290192927,0,0.196699439456137,0.992294857816533,0,104.561219396701
"small.world",0.004,"degree",163396.145307579,0,0.19772166167836,0.992638267287084,0,104.5842558583
"small.world",0.004,"degree",161059.345478317,0,0.196254995011693,0.99204541432168,0,104.5842558583
"small.world",0.004,"degree",161903.111070644,0,0.196788328345026,0.992166301862436,0,104.561219396701
"small.world",0.004,"degree",162651.281323697,0,0.197254995011693,0.992525229101462,0,104.5842558583
"small.world",0.004,"degree",161344.707225165,0,0.196432772789471,0.992192526743411,0,104.630328781499
"small.world",0.004,"degree",161908.072302095,0,0.196788328345026,0.992170086591719,0,104.676401704698
"small.world",0.004,"degree",163759.119363712,0,0.197943883900582,0.992983865679669,0,104.630328781499
"small.world",0.004,"degree",162941.457870467,0,0.197432772789471,0.992726440870697,0,104.676401704698
"small.world",0.004,"degree",162441.715688917,0,0.19712166167836,0.992492705218685,0,104.653365243099
"small.world",0.004,"degree",162369.003859557,0,0.197077217233915,0.992381874948002,0,104.653365243099
"small.world",0.004,"degree",161415.143644548,0,0.196477217233915,0.992072405324335,0,104.653365243099
"small.world",0.004,"degree",162543.282342773,0,0.197188328345026,0.99246329353598,0,104.561219396701
"small.world",0.004,"degree",162758.80116084,0,0.19732166167836,0.992603922104455,0,104.5842558583
"small.world",0.004,"degree",162364.867679671,0,0.197077217233915,0.992361334568935,0,104.561219396701
"small.world",0.004,"degree",160852.249763524,0,0.19612166167836,0.991996145167253,0,104.676401704698
"small.world",0.004,"degree",163051.380675762,0,0.197499439456137,0.992875961561895,0,104.699438166298
"small.world",0.004,"degree",161877.079960748,0,0.196766106122804,0.99237732634438,0,104.676401704698
"small.world",0.004,"degree",163651.732833179,0,0.197877217233915,0.992888399724411,0,104.653365243099
"small.world",0.004,"degree",162501.685784951,0,0.197166106122804,0.992283032952391,0,104.492110011902
"small.world",0.004,"degree",162086.368169606,0,0.196899439456137,0.992249692088868,0,104.653365243099
"small.world",0.004,"degree",160324.286964129,0,0.195788328345026,0.991898917497874,0,104.630328781499
"small.world",0.004,"degree",162719.039639948,0,0.197299439456137,0.992511206064532,0,104.515146473502
"small.world",0.004,"degree",162407.118590213,0,0.197099439456138,0.992524848638671,0,104.653365243099
"small.world",0.004,"degree",163614.102834686,0,0.197854995011693,0.992866485240858,0,104.6072923199
"small.world",0.004,"degree",162940.882011731,0,0.197432772789471,0.992743196703476,0,104.653365243099
"small.world",0.004,"degree",162727.578632829,0,0.197299439456137,0.992673367863032,0,104.653365243099
"small.world",0.004,"degree",163003.420588235,0,0.197477217233915,0.992466476920703,0,104.5842558583
"small.world",0.004,"degree",164048.250958998,0,0.19812166167836,0.993114300499204,0,104.699438166298
"small.world",0.004,"degree",163578.128631718,0,0.197832772789471,0.992794302344593,0,104.630328781499
"small.world",0.004,"degree",161726.009625955,0,0.196677217233915,0.992185406633839,0,104.515146473502
"small.world",0.004,"degree",160775.454099063,0,0.196077217233915,0.991864813415333,0,104.5842558583
"small.world",0.004,"degree",160304.621628232,0,0.195788328345026,0.991453753106412,0,104.399964165504
"small.world",0.004,"degree",160948.168695245,0,0.196188328345026,0.991808430564158,0,104.561219396701
"small.world",0.004,"degree",164472.773291546,0,0.198388328345026,0.993129089215501,0,104.630328781499
"small.world",0.004,"degree",162264.662636822,0,0.197010550567249,0.992495055761134,0,104.630328781499
"small.world",0.004,"degree",163720.341504374,0,0.19792166167836,0.992857614485777,0,104.6072923199
"small.world",0.004,"degree",161798.398683635,0,0.19672166167836,0.99215841829938,0,104.5842558583
"small.world",0.004,"degree",161656.876746204,0,0.196632772789471,0.992111880664665,0,104.5842558583
"small.world",0.004,"betweenness",19067.7591599459,0,0.13946000096356,0.861075711272636,0,-55.4712978569609
"small.world",0.004,"betweenness",19260.0601862816,0,0.140282223185782,0.870964476826587,0,-56.2549655458636
"small.world",0.004,"betweenness",18919.254889738,0,0.138682223185782,0.857082875648524,0,-54.8570517149385
"small.world",0.004,"betweenness",18843.8307768623,0,0.138348889852449,0.853182428159442,0,-54.4809608215607
"small.world",0.004,"betweenness",18653.9430189904,0,0.137526667630226,0.85084999379667,0,-53.9534908466631
"small.world",0.004,"betweenness",18867.021631485,0,0.138526667630226,0.851313606007691,0,-54.6563425727938
"small.world",0.004,"betweenness",19005.8213394652,0,0.13906000096356,0.859329214543782,0,-55.1190103329999
"small.world",0.004,"betweenness",18877.7005510606,0,0.138504445408004,0.855156731203003,0,-54.6873608442315
"small.world",0.004,"betweenness",18827.6131393143,0,0.138326667630226,0.854247868987977,0,-54.5115703703236
"small.world",0.004,"betweenness",19324.9185187752,0,0.140548889852449,0.870715817427153,0,-56.3374672922966
"small.world",0.004,"betweenness",18570.2925404602,0,0.137226107086364,0.844342056369276,0,-53.3719839313201
"small.world",0.004,"betweenness",18750.4233427704,0,0.138126667630226,0.848859280027719,0,-54.5218448233364
"small.world",0.004,"betweenness",18899.7847878213,0,0.13886000096356,0.853892066271489,0,-55.3548632696252
"small.world",0.004,"betweenness",19107.4611681094,0,0.139615556519115,0.86546158710243,0,-55.7899283792088
"small.world",0.004,"betweenness",19252.2576929255,0,0.140126667630226,0.870831862669597,0,-55.8497827990764
"small.world",0.004,"betweenness",18828.7389862395,0,0.138348889852449,0.854988868805383,0,-54.6430566093619
"small.world",0.004,"betweenness",18770.5021315485,0,0.138048329308586,0.852023446918273,0,-54.084746797797
"small.world",0.004,"betweenness",18838.1496716632,0,0.138371112074671,0.854137467592134,0,-54.6645057874155
"small.world",0.004,"betweenness",18780.8450485363,0,0.138215556519115,0.848590041233138,0,-54.5267431296579
"small.world",0.004,"betweenness",18544.9898765427,0,0.137381662641919,0.844110771926635,0,-53.147087125859
"small.world",0.004,"betweenness",18708.1896437893,0,0.137904445408004,0.846447867997433,0,-54.4256136200337
"small.world",0.004,"betweenness",18925.6826936101,0,0.138771112074671,0.853509582248251,0,-54.8374551009225
"small.world",0.004,"betweenness",18741.4762539033,0,0.137870551530808,0.853788665231075,0,-53.9683706639803
"small.world",0.004,"betweenness",19101.0045819997,0,0.139726667630226,0.862429891939158,0,-55.7796126400699
"small.world",0.004,"betweenness",19102.2752333884,0,0.13966000096356,0.861211617815042,0,-55.6685426895052
"small.world",0.004,"betweenness",18650.9810474015,0,0.137593334296893,0.848319772212882,0,-54.085739665712
"small.world",0.004,"betweenness",18723.8387627734,0,0.137971112074671,0.851208278463891,0,-54.2855072318035
"small.world",0.004,"betweenness",18871.4497977056,0,0.138837778741337,0.854209543864174,0,-55.1312196077851
"small.world",0.004,"betweenness",18740.0698049793,0,0.138037778741338,0.851598306315457,0,-54.1989986861495
"small.world",0.004,"betweenness",18237.1596707071,0,0.136626107086364,0.833677190958291,0,-52.2555904734911
"small.world",0.004,"betweenness",18946.4708721327,0,0.138815556519115,0.855486603887291,0,-54.9741861655245
"small.world",0.004,"betweenness",18519.0641385893,0,0.13706000096356,0.843018322386313,0,-53.6327997162493
"small.world",0.004,"betweenness",18835.1870073207,0,0.138371112074671,0.848896217905071,0,-54.4998216253204
"small.world",0.004,"betweenness",18456.215754832,0,0.137137218197475,0.840376910307348,0,-52.8660925224743
"small.world",0.004,"betweenness",19217.1391349554,0,0.140037778741337,0.864975570438019,0,-55.9770354234629
"small.world",0.004,"betweenness",19067.6640747998,0,0.139326667630226,0.863997204409789,0,-55.2490306735639
"small.world",0.004,"betweenness",18734.3109364053,0,0.138037778741338,0.846670837377614,0,-54.3520039055867
"small.world",0.004,"betweenness",18914.6107152166,0,0.138793334296893,0.854953803061618,0,-55.0256112432559
"small.world",0.004,"betweenness",18865.9855129985,0,0.138482223185782,0.855203982624342,0,-54.5431990331999
"small.world",0.004,"betweenness",18480.3163845346,0,0.13706000096356,0.843249154471522,0,-53.8214457989123
"small.world",0.004,"betweenness",18969.6480004444,0,0.138993334296893,0.859622894437997,0,-55.2627877957946
"small.world",0.004,"betweenness",18731.7817657026,0,0.138193334296893,0.845506161390394,0,-54.748284007992
"small.world",0.004,"betweenness",18947.2249603581,0,0.138771112074671,0.856914534070922,0,-54.7599942176154
"small.world",0.004,"betweenness",19101.4895137196,0,0.139615556519115,0.860409369341118,0,-55.604836468547
"small.world",0.004,"betweenness",18713.0295650214,0,0.137793334296893,0.844854201124131,0,-54.1238118396443
"small.world",0.004,"betweenness",18979.4765728698,0,0.138926667630226,0.859983094517083,0,-54.9515943774413
"small.world",0.004,"betweenness",18952.0822954971,0,0.139037778741338,0.857116152223427,0,-55.2521835690194
"small.world",0.004,"betweenness",18552.512132556,0,0.137359440419697,0.840281394773307,0,-53.3197805502789
"small.world",0.004,"betweenness",19067.2267967883,0,0.13946000096356,0.861652741227009,0,-55.5143839849056
"small.world",0.004,"betweenness",18794.4328909749,0,0.138237778741337,0.849536419226466,0,-54.5650367760655
"small.world",0.004,"betweenness",18861.2002059757,0,0.138482223185782,0.852362577888811,0,-54.6281812713567
"small.world",0.004,"betweenness",18649.1893577383,0,0.137492773753031,0.844706556608604,0,-53.7083846321205
"small.world",0.004,"betweenness",18236.0629826111,0,0.136203884864142,0.830112557544005,0,-52.3789161029022
"small.world",0.004,"betweenness",18857.2632753547,0,0.138748889852449,0.850063351707844,0,-55.2533265747524
"small.world",0.004,"betweenness",18806.8282786422,0,0.138237778741337,0.851820748180947,0,-54.4461615952933
"small.world",0.004,"betweenness",19299.5436766376,0,0.140371112074671,0.868635324787141,0,-56.1935694781178
"small.world",0.004,"betweenness",18849.9895770922,0,0.138504445408004,0.855402474358151,0,-54.7356893295476
"small.world",0.004,"betweenness",18885.5263609503,0,0.138704445408004,0.855432514356828,0,-55.0154866103476
"small.world",0.004,"betweenness",18952.2715819252,0,0.13886000096356,0.857019159504355,0,-54.8034093880063
"small.world",0.004,"betweenness",18963.3311382068,0,0.139037778741338,0.854830171210638,0,-55.1283114456477
"small.world",0.004,"betweenness",18784.0560074919,0,0.13806000096356,0.851450617392004,0,-54.2048227563675
"small.world",0.004,"betweenness",18730.8119792724,0,0.137926667630226,0.850783611226417,0,-54.1879687687564
"small.world",0.004,"betweenness",18943.3208995372,0,0.138926667630226,0.855065841926483,0,-55.0804187333968
"small.world",0.004,"betweenness",18577.0114489221,0,0.137437778741338,0.841881268574493,0,-53.9747220541211
"small.world",0.004,"betweenness",18602.2229545431,0,0.137326667630226,0.84758750056972,0,-53.57012180072
"small.world",0.004,"betweenness",18889.7251775494,0,0.138526667630226,0.85354090896341,0,-54.7101560711963
"small.world",0.004,"betweenness",18555.9594279773,0,0.137171112074671,0.838491867923951,0,-53.6254166882045
"small.world",0.004,"betweenness",18613.1598516603,0,0.137393334296893,0.847835116919893,0,-53.7564871157868
"small.world",0.004,"betweenness",19141.4341092945,0,0.139726667630226,0.858217342216536,0,-55.7555058971513
"small.world",0.004,"betweenness",18819.7165869135,0,0.138171112074671,0.853938707755003,0,-54.4695238685064
"small.world",0.004,"betweenness",18829.4198616718,0,0.138326667630226,0.850705995624823,0,-54.3637106254765
"small.world",0.004,"betweenness",18795.5952675901,0,0.138304445408004,0.851142493100213,0,-54.7466805472705
"small.world",0.004,"betweenness",18521.3773618907,0,0.137092773753031,0.842972754575626,0,-53.3328026415143
"small.world",0.004,"betweenness",18790.6846218881,0,0.138237778741337,0.853002122248325,0,-54.4563963744
"small.world",0.004,"betweenness",18936.0140411644,0,0.138793334296893,0.856712173107878,0,-54.7498903939783
"small.world",0.004,"betweenness",18838.163312274,0,0.138282223185782,0.855309546050275,0,-54.310328778175
"small.world",0.004,"betweenness",18496.9967918772,0,0.136926667630226,0.842104323226348,0,-53.269053962662
"small.world",0.004,"betweenness",18866.0858351666,0,0.138415556519115,0.85537023683442,0,-54.59353897571
"small.world",0.004,"betweenness",18546.2317597258,0,0.137148889852449,0.842233332760796,0,-53.8475445143055
"small.world",0.004,"betweenness",19040.3000820819,0,0.13926000096356,0.862120143792062,0,-55.1029230710163
"small.world",0.004,"betweenness",18735.1348737117,0,0.138104445408004,0.849250280352214,0,-54.4675247139182
"small.world",0.004,"betweenness",18645.9050575712,0,0.137748889852449,0.847228207036985,0,-54.262258223111
"small.world",0.004,"betweenness",18632.1513301269,0,0.137870551530808,0.844257725817452,0,-53.5503936309669
"small.world",0.004,"betweenness",18954.1051973805,0,0.138882223185782,0.857966325340146,0,-54.8727153555967
"small.world",0.004,"betweenness",18778.6137850614,0,0.138082223185782,0.851814212658283,0,-54.3168004839012
"small.world",0.004,"betweenness",19047.7987847575,0,0.139348889852449,0.858287950110245,0,-55.5025032040793
"small.world",0.004,"betweenness",18888.0337672814,0,0.138637778741338,0.855173005674238,0,-54.9473327068391
"small.world",0.004,"betweenness",18910.6863536673,0,0.138904445408004,0.856568849689052,0,-55.0161740226831
"small.world",0.004,"betweenness",18841.1029772753,0,0.138482223185782,0.849623746157449,0,-54.6391373942105
"small.world",0.004,"betweenness",19077.9420224105,0,0.139371112074671,0.86392764080088,0,-55.2862521189473
"small.world",0.004,"betweenness",18920.9149358734,0,0.138682223185782,0.858697926652224,0,-54.7478480105456
"small.world",0.004,"betweenness",18616.3788464607,0,0.137526667630226,0.846182260879824,0,-53.7671726350105
"small.world",0.004,"betweenness",18571.88060634,0,0.137403884864142,0.84382132384564,0,-53.4272826166628
"small.world",0.004,"betweenness",18393.778030195,0,0.136737218197475,0.832585425955421,0,-53.0049669253919
"small.world",0.004,"betweenness",18476.4854859102,0,0.136882223185782,0.84012408575233,0,-53.4792053883381
"small.world",0.004,"betweenness",19043.2888144186,0,0.139393334296893,0.860275064716879,0,-55.538622655612
"small.world",0.004,"betweenness",18685.7263913616,0,0.137904445408004,0.841953680040898,0,-54.5519704235767
"small.world",0.004,"betweenness",18966.2089144319,0,0.138948889852449,0.859748318135398,0,-55.2106552693247
"small.world",0.004,"betweenness",18729.473983845,0,0.137793334296893,0.849497593246524,0,-53.9845386034419
"small.world",0.004,"betweenness",18564.4077485468,0,0.137393334296893,0.839933444734807,0,-53.7449976223912
"small.world",0.004,"closeness",116055.078471859,0,0.188922935637642,0.960474259913211,0,-83.9529572702077
"small.world",0.004,"closeness",118636.241694432,0,0.191078491193197,0.965892785928577,0,-83.9162126919527
"small.world",0.004,"closeness",116688.30025952,0,0.189434046748753,0.963372443413304,0,-83.9499162135045
"small.world",0.004,"closeness",116171.959587593,0,0.18901182452653,0.961064240493197,0,-83.9631733518113
"small.world",0.004,"closeness",115085.912443883,0,0.188100713415419,0.960728318464547,0,-83.9713153392972
"small.world",0.004,"closeness",114518.454716205,0,0.187634046748753,0.959059502242345,0,-83.976414238646
"small.world",0.004,"closeness",116334.981016423,0,0.189167380082086,0.961046363900545,0,-83.9649772652063
"small.world",0.004,"closeness",116334.779378618,0,0.189167380082086,0.962381743946947,0,-83.961296306792
"small.world",0.004,"closeness",115682.874836133,0,0.18861182452653,0.96081354396933,0,-83.9726926515516
"small.world",0.004,"closeness",118285.097281341,0,0.190789602304308,0.964928009738575,0,-83.9301036376686
"small.world",0.004,"closeness",114196.593470497,0,0.187345157859864,0.957721946596198,0,-83.9948386063543
"small.world",0.004,"closeness",115494.41185473,0,0.188434046748753,0.961493231056626,0,-83.9587590457217
"small.world",0.004,"closeness",116077.08357775,0,0.188945157859864,0.961509178784076,0,-83.9468548424613
"small.world",0.004,"closeness",117463.938989499,0,0.190100713415419,0.963832845532881,0,-83.936760646898
"small.world",0.004,"closeness",118199.374318636,0,0.190700713415419,0.965104423247488,0,-83.9266948914107
"small.world",0.004,"closeness",115503.575778566,0,0.188456268970975,0.960090724801532,0,-83.9714534768095
"small.world",0.004,"closeness",114136.063955908,0,0.187300713415419,0.957183006737978,0,-83.9958814707013
"small.world",0.004,"closeness",116148.205411433,0,0.188989602304308,0.961519834780411,0,-83.9616680592147
"small.world",0.004,"closeness",115690.761999022,0,0.18861182452653,0.961691643719654,0,-83.9578469318541
"small.world",0.004,"closeness",113350.79903976,0,0.18661182452653,0.956886584613969,0,-84.0087790451895
"small.world",0.004,"closeness",115560.396818433,0,0.188500713415419,0.962399700269397,0,-83.9533696513105
"small.world",0.004,"closeness",116216.398526959,0,0.189056268970975,0.961530486785918,0,-83.9596508452492
"small.world",0.004,"closeness",115252.135368049,0,0.188234046748753,0.959807569747637,0,-83.9815943953548
"small.world",0.004,"closeness",116479.898901002,0,0.189278491193197,0.961026191876781,0,-83.9503550032493
"small.world",0.004,"closeness",117159.715373188,0,0.189834046748753,0.963108703183458,0,-83.942592893922
"small.world",0.004,"closeness",115386.481997205,0,0.188345157859864,0.961071976470646,0,-83.9685180546744
"small.world",0.004,"closeness",115523.640243752,0,0.188478491193197,0.96106534025216,0,-83.9631794461133
"small.world",0.004,"closeness",116710.544253004,0,0.189478491193197,0.961814009646398,0,-83.9440067719884
"small.world",0.004,"closeness",115401.582056025,0,0.188367380082086,0.960245394824993,0,-83.9732878617146
"small.world",0.004,"closeness",112080.874801804,0,0.185522935637642,0.955945974599963,0,-84.0186233743703
"small.world",0.004,"closeness",116870.007477808,0,0.18961182452653,0.962654160282886,0,-83.9474541154923
"small.world",0.004,"closeness",114392.670455269,0,0.187522935637642,0.959751287918831,0,-83.9786102188037
"small.world",0.004,"closeness",115604.783128422,0,0.188545157859864,0.960637778972924,0,-83.9653957406111
"small.world",0.004,"closeness",112142.178176616,0,0.185589602304308,0.954245032268551,0,-84.024872065365
"small.world",0.004,"closeness",117803.394789967,0,0.190389602304308,0.9632336209242,0,-83.9416543714124
"small.world",0.004,"closeness",116852.746001097,0,0.189589602304308,0.962360796223548,0,-83.9556387630923
"small.world",0.004,"closeness",115213.784958666,0,0.188234046748753,0.959941688867439,0,-83.9800850398903
"small.world",0.004,"closeness",115970.498429609,0,0.188856268970975,0.960317545510258,0,-83.9601830809581
"small.world",0.004,"closeness",116816.31753534,0,0.189545157859864,0.963764383612735,0,-83.9466476361929
"small.world",0.004,"closeness",114529.735232809,0,0.187634046748753,0.959348295268979,0,-83.9758860658051
"small.world",0.004,"closeness",115784.844551705,0,0.188700713415419,0.960685006028548,0,-83.960707190931
"small.world",0.004,"closeness",115107.212879168,0,0.188122935637642,0.960586767779557,0,-83.9658406246578
"small.world",0.004,"closeness",116322.857690768,0,0.189145157859864,0.961551387673641,0,-83.9585193365093
"small.world",0.004,"closeness",117540.83689285,0,0.190167380082086,0.96481652172747,0,-83.9331853230518
"small.world",0.004,"closeness",113990.365455113,0,0.187189602304308,0.958314460810455,0,-83.987495711135
"small.world",0.004,"closeness",117070.594627684,0,0.189767380082086,0.963387667024324,0,-83.9480797971654
"small.world",0.004,"closeness",116990.355865556,0,0.189700713415419,0.963772725472748,0,-83.9344996608521
"small.world",0.004,"closeness",113419.938347075,0,0.186678491193197,0.957728532498766,0,-84.0003993799251
"small.world",0.004,"closeness",117376.563502232,0,0.19001182452653,0.964141352184988,0,-83.9334209693962
"small.world",0.004,"closeness",115456.960526242,0,0.18841182452653,0.960749115278666,0,-83.970041630177
"small.world",0.004,"closeness",116011.545251324,0,0.188878491193197,0.96180797025312,0,-83.9591003266343
"small.world",0.004,"closeness",114498.820034026,0,0.18761182452653,0.959269342442682,0,-83.9853566111293
"small.world",0.004,"closeness",112957.477863067,0,0.186300713415419,0.955958240547622,0,-84.0170503057484
"small.world",0.004,"closeness",116105.563226146,0,0.188967380082086,0.962537112214359,0,-83.9490731683931
"small.world",0.004,"closeness",115338.038879274,0,0.188322935637642,0.958754269073293,0,-83.9850356445567
"small.world",0.004,"closeness",117698.562454342,0,0.190300713415419,0.963279999102395,0,-83.9438706659102
"small.world",0.004,"closeness",116079.191306225,0,0.188922935637642,0.961930322503944,0,-83.9559394153248
"small.world",0.004,"closeness",116823.675532291,0,0.189567380082086,0.962840553086509,0,-83.950779572956
"small.world",0.004,"closeness",115963.449003456,0,0.188856268970975,0.959436949358057,0,-83.9727840660817
"small.world",0.004,"closeness",115203.866837383,0,0.18821182452653,0.958630344958198,0,-83.971928093663
"small.world",0.004,"closeness",115053.794894423,0,0.188078491193197,0.960493480833761,0,-83.9707445063422
"small.world",0.004,"closeness",114873.022412564,0,0.187922935637642,0.959262505238996,0,-83.9795528041813
"small.world",0.004,"closeness",116010.529180949,0,0.188878491193197,0.961126746762839,0,-83.9591287667103
"small.world",0.004,"closeness",114411.446946,0,0.187545157859864,0.958873750783441,0,-83.9831768824436
"small.world",0.004,"closeness",114533.547810696,0,0.187634046748753,0.958851548551427,0,-83.9876744773273
"small.world",0.004,"closeness",115606.988137206,0,0.188545157859864,0.962217540892306,0,-83.9610565975796
"small.world",0.004,"closeness",113836.835089833,0,0.187034046748753,0.958810797501227,0,-83.9848284382884
"small.world",0.004,"closeness",114322.383340314,0,0.187456268970975,0.958116407915042,0,-83.9831911024816
"small.world",0.004,"closeness",116635.884495985,0,0.18941182452653,0.962616153684527,0,-83.9489614395229
"small.world",0.004,"closeness",116092.83869633,0,0.188945157859864,0.962078500911344,0,-83.960122137938
"small.world",0.004,"closeness",115403.02213018,0,0.188367380082086,0.960988814486962,0,-83.9666613239952
"small.world",0.004,"closeness",115040.018769497,0,0.188056268970975,0.960698335942163,0,-83.9668218072815
"small.world",0.004,"closeness",114383.853421255,0,0.187500713415419,0.959509408769133,0,-83.9838858529108
"small.world",0.004,"closeness",115657.435789608,0,0.188589602304308,0.959567386028756,0,-83.9754289931543
